School,Conference,Player Name,Class/Year,Total Minutes Played,Games Played,Games Started,Nationality,Hometown,Country,Source Stats URL,Source Roster URL,Data Confidence,Notes,Position,Estimated Graduation
Kansas Wesleyan University,Kansas Collegiate Athletic Conference,Lexi Jack,Jr.,1596,19,18,USA,"Wichita, Kan.",,https://kwucoyotes.com/sports/womens-soccer/stats/2025,https://kwucoyotes.com/sports/womens-soccer/roster/2025,High,,Defender,2028
Kansas Wesleyan University,Kansas Collegiate Athletic Conference,Abby Perez,Fr.,479,17,0,USA,"Gilbert, Ariz.",,https://kwucoyotes.com/sports/womens-soccer/stats/2025,https://kwucoyotes.com/sports/womens-soccer/roster/2025,High,,Midfielder,2030
Kansas Wesleyan University,Kansas Collegiate Athletic Conference,Victoria Poon,Jr.,876,19,9,USA,"Las Vegas, Nev.",,https://kwucoyotes.com/sports/womens-soccer/stats/2025,https://kwucoyotes.com/sports/womens-soccer/roster/2025,High,,Midfielder,2028
Kansas Wesleyan University,Kansas Collegiate Athletic Conference,Minaya Winchester,So.,841,19,13,USA,"Aurora, Colo.",,https://kwucoyotes.com/sports/womens-soccer/stats/2025,https://kwucoyotes.com/sports/womens-soccer/roster/2025,High,,Midfielder,2029
Kansas Wesleyan University,Kansas Collegiate Athletic Conference,Carstyn Anderson,Jr.,1682,20,19,USA,"Topeka, Kan.",,https://kwucoyotes.com/sports/womens-soccer/stats/2025,https://kwucoyotes.com/sports/womens-soccer/roster/2025,High,,Midfielder,2028
Kansas Wesleyan University,Kansas Collegiate Athletic Conference,Grace Arteaga,Jr.,537,17,0,USA,"Houston, Texas",,https://kwucoyotes.com/sports/womens-soccer/stats/2025,https://kwucoyotes.com/sports/womens-soccer/roster/2025,High,,Midfielder,2028
Kansas Wesleyan University,Kansas Collegiate Athletic Conference,Abigail Jensen,Sr.,881,20,6,USA,"Indianola, Iowa",,https://kwucoyotes.com/sports/womens-soccer/stats/2025,https://kwucoyotes.com/sports/womens-soccer/roster/2025,High,,Midfielder,2027
Kansas Wesleyan University,Kansas Collegiate Athletic Conference,Valeria Lara,Sr.,645,18,4,USA,"Salina, Kan.",,https://kwucoyotes.com/sports/womens-soccer/stats/2025,https://kwucoyotes.com/sports/womens-soccer/roster/2025,High,,Defender,2027
Kansas Wesleyan University,Kansas Collegiate Athletic Conference,Jamie Orzel,So.,561,17,6,International,"Vineland, Ontario",Canada,https://kwucoyotes.com/sports/womens-soccer/stats/2025,https://kwucoyotes.com/sports/womens-soccer/roster/2025,High,,Defender,2029
Kansas Wesleyan University,Kansas Collegiate Athletic Conference,Paige Proper,Sr.,471,17,3,USA,"Belton, Mo.",,https://kwucoyotes.com/sports/womens-soccer/stats/2025,https://kwucoyotes.com/sports/womens-soccer/roster/2025,High,,Midfielder,2027
Kansas Wesleyan University,Kansas Collegiate Athletic Conference,Emma Bachman,Fr.,450,14,2,USA,"Wichita, Kan.",,https://kwucoyotes.com/sports/womens-soccer/stats/2025,https://kwucoyotes.com/sports/womens-soccer/roster/2025,High,,Defender,2030
Kansas Wesleyan University,Kansas Collegiate Athletic Conference,Hanna Castro,Sr.,495,18,1,USA,"McKinney, Texas",,https://kwucoyotes.com/sports/womens-soccer/stats/2025,https://kwucoyotes.com/sports/womens-soccer/roster/2025,High,,Defender,2027
Kansas Wesleyan University,Kansas Collegiate Athletic Conference,Isabella Galvan,Sr.,1812,20,20,USA,"La Crescenta, Calif.",,https://kwucoyotes.com/sports/womens-soccer/stats/2025,https://kwucoyotes.com/sports/womens-soccer/roster/2025,High,,Goalkeeper,2027
Kansas Wesleyan University,Kansas Collegiate Athletic Conference,Emily Martin,So.,1278,20,18,USA,"Corona, Calif.",,https://kwucoyotes.com/sports/womens-soccer/stats/2025,https://kwucoyotes.com/sports/womens-soccer/roster/2025,High,,Midfielder,2029
Kansas Wesleyan University,Kansas Collegiate Athletic Conference,Alexandra Muro,Sr.,982,17,16,USA,"Arcadia, Calif.",,https://kwucoyotes.com/sports/womens-soccer/stats/2025,https://kwucoyotes.com/sports/womens-soccer/roster/2025,High,,Defender,2027
Kansas Wesleyan University,Kansas Collegiate Athletic Conference,Teigan Nielsen,So.,131,7,0,USA,"Buhler, Kan.",,https://kwucoyotes.com/sports/womens-soccer/stats/2025,https://kwucoyotes.com/sports/womens-soccer/roster/2025,High,,Forward,2029
Kansas Wesleyan University,Kansas Collegiate Athletic Conference,Kylie Pappo,Jr.,617,18,4,USA,"Chino Hills, Calif.",,https://kwucoyotes.com/sports/womens-soccer/stats/2025,https://kwucoyotes.com/sports/womens-soccer/roster/2025,High,,Defender,2028
Kansas Wesleyan University,Kansas Collegiate Athletic Conference,Ashlynn Adcock,So.,84,4,0,USA,"Buhler, Kan.",,https://kwucoyotes.com/sports/womens-soccer/stats/2025,https://kwucoyotes.com/sports/womens-soccer/roster/2025,High,,Midfielder,2029
Kansas Wesleyan University,Kansas Collegiate Athletic Conference,Isabella Anderson,Sr.,432,8,6,USA,"Las Vegas, Nev.",,https://kwucoyotes.com/sports/womens-soccer/stats/2025,https://kwucoyotes.com/sports/womens-soccer/roster/2025,High,,Defender,2027
Kansas Wesleyan University,Kansas Collegiate Athletic Conference,Avery Crabtree,Sr.,80,3,1,USA,"Shawnee, Kan.",,https://kwucoyotes.com/sports/womens-soccer/stats/2025,https://kwucoyotes.com/sports/womens-soccer/roster/2025,High,,Midfielder,2027
Kansas Wesleyan University,Kansas Collegiate Athletic Conference,Edna Cruz,So.,30,3,0,USA,"West Valley City, Utah",,https://kwucoyotes.com/sports/womens-soccer/stats/2025,https://kwucoyotes.com/sports/womens-soccer/roster/2025,High,,Defender,2029
Kansas Wesleyan University,Kansas Collegiate Athletic Conference,Erika Hurtado,Fr.,14,1,0,USA,"Pasadena, Texas",,https://kwucoyotes.com/sports/womens-soccer/stats/2025,https://kwucoyotes.com/sports/womens-soccer/roster/2025,High,,Midfielder,2030
Kansas Wesleyan University,Kansas Collegiate Athletic Conference,Veronica Ignoto,,9,1,0,,,,https://kwucoyotes.com/sports/womens-soccer/stats/2025,https://kwucoyotes.com/sports/womens-soccer/roster/2025,Needs Review,"stats-page player not found on roster page (name mismatch or transfer/departure); No position data published by school (verified: roster table, player cards, bio pages, and stats pages all checked); No class/year data published by school (verified: roster table, player cards, and bio pages all checked)",,
Kansas Wesleyan University,Kansas Collegiate Athletic Conference,Maylin Owen,So.,18,1,0,USA,"Salina, Kan.",,https://kwucoyotes.com/sports/womens-soccer/stats/2025,https://kwucoyotes.com/sports/womens-soccer/roster/2025,High,,Forward,2029
Kansas Wesleyan University,Kansas Collegiate Athletic Conference,Ella Pettit,Fr.,388,10,2,USA,"Loveland, Colo.",,https://kwucoyotes.com/sports/womens-soccer/stats/2025,https://kwucoyotes.com/sports/womens-soccer/roster/2025,High,,Defender,2030
Kansas Wesleyan University,Kansas Collegiate Athletic Conference,Mia Ramirez,Fr.,10,1,0,USA,"Victoria, Texas",,https://kwucoyotes.com/sports/womens-soccer/stats/2025,https://kwucoyotes.com/sports/womens-soccer/roster/2025,High,,Forward,2030
Kansas Wesleyan University,Kansas Collegiate Athletic Conference,Emma Regan,So.,29,3,0,USA,"Atchison, Kan.",,https://kwucoyotes.com/sports/womens-soccer/stats/2025,https://kwucoyotes.com/sports/womens-soccer/roster/2025,High,,Forward,2029
Kansas Wesleyan University,Kansas Collegiate Athletic Conference,Noemi Reyes,Jr.,8,1,0,USA,"Jurupa Valley, Calif.",,https://kwucoyotes.com/sports/womens-soccer/stats/2025,https://kwucoyotes.com/sports/womens-soccer/roster/2025,High,,Goalkeeper,2028
Kansas Wesleyan University,Kansas Collegiate Athletic Conference,Allyson Taylor,Jr.,24,2,0,USA,"Lawton, Okla.",,https://kwucoyotes.com/sports/womens-soccer/stats/2025,https://kwucoyotes.com/sports/womens-soccer/roster/2025,High,,Midfielder,2028
Kansas Wesleyan University,Kansas Collegiate Athletic Conference,Marlee Walsh,Fr.,333,9,1,USA,"Gilbert, Ariz.",,https://kwucoyotes.com/sports/womens-soccer/stats/2025,https://kwucoyotes.com/sports/womens-soccer/roster/2025,High,,Midfielder,2030
Kansas Wesleyan University,Kansas Collegiate Athletic Conference,Lauren Schwien,So.,,,,USA,"Arvada, Colo.",,https://kwucoyotes.com/sports/womens-soccer/stats/2025,https://kwucoyotes.com/sports/womens-soccer/roster/2025,High,,Goalkeeper,2029
Kansas Wesleyan University,Kansas Collegiate Athletic Conference,Kamila Ojeda,Fr.,,,,USA,"Salina, Kan.",,https://kwucoyotes.com/sports/womens-soccer/stats/2025,https://kwucoyotes.com/sports/womens-soccer/roster/2025,High,,Midfielder,2030
Kansas Wesleyan University,Kansas Collegiate Athletic Conference,Ameera Al-Maksosi,So.,,,,USA,"Bluffdale, Utah",,https://kwucoyotes.com/sports/womens-soccer/stats/2025,https://kwucoyotes.com/sports/womens-soccer/roster/2025,High,,Midfielder,2029
Kansas Wesleyan University,Kansas Collegiate Athletic Conference,America Lopez,Jr.,,,,USA,"Farmersville, Calif.",,https://kwucoyotes.com/sports/womens-soccer/stats/2025,https://kwucoyotes.com/sports/womens-soccer/roster/2025,High,,Forward,2028
Kansas Wesleyan University,Kansas Collegiate Athletic Conference,Sofia Velasco,So.,,,,International,"Cancun, Mexico",Mexico,https://kwucoyotes.com/sports/womens-soccer/stats/2025,https://kwucoyotes.com/sports/womens-soccer/roster/2025,High,,Midfielder,2029
Kansas Wesleyan University,Kansas Collegiate Athletic Conference,Abby Richmond,Fr.,,,,USA,"Edmond, Okla.",,https://kwucoyotes.com/sports/womens-soccer/stats/2025,https://kwucoyotes.com/sports/womens-soccer/roster/2025,High,,Midfielder,2030
Kansas Wesleyan University,Kansas Collegiate Athletic Conference,Addy Rich,Fr.,,,,USA,"Billings, Mont.",,https://kwucoyotes.com/sports/womens-soccer/stats/2025,https://kwucoyotes.com/sports/womens-soccer/roster/2025,High,,Defender,2030
Kansas Wesleyan University,Kansas Collegiate Athletic Conference,Zoe Baker,Jr.,,,,USA,"Wichita, Kan.",,https://kwucoyotes.com/sports/womens-soccer/stats/2025,https://kwucoyotes.com/sports/womens-soccer/roster/2025,High,,Defender,2028
Kansas Wesleyan University,Kansas Collegiate Athletic Conference,Emily Leyva,Jr.,,,,USA,"Taft, Calif.",,https://kwucoyotes.com/sports/womens-soccer/stats/2025,https://kwucoyotes.com/sports/womens-soccer/roster/2025,High,,Midfielder,2028
McPherson College,Kansas Collegiate Athletic Conference,Alyssa Hill,Fr.,1214,18,17,USA,"Las Vegas, Nevada",,https://macbulldogs.com/sports/womens-soccer/stats/2025,https://macbulldogs.com/sports/womens-soccer/roster/2025,High,,Midfielder,2030
McPherson College,Kansas Collegiate Athletic Conference,Ayden Jones,Fr.,912,16,3,USA,"Sanger, Texas",,https://macbulldogs.com/sports/womens-soccer/stats/2025,https://macbulldogs.com/sports/womens-soccer/roster/2025,High,,Midfielder,2030
McPherson College,Kansas Collegiate Athletic Conference,Gracie Speltz,So.,1386,18,18,USA,"Mansfield, Texas",,https://macbulldogs.com/sports/womens-soccer/stats/2025,https://macbulldogs.com/sports/womens-soccer/roster/2025,High,,Midfielder,2029
McPherson College,Kansas Collegiate Athletic Conference,Taylor Duvall,Fr.,1382,18,18,USA,"Las Vegas, Nevada",,https://macbulldogs.com/sports/womens-soccer/stats/2025,https://macbulldogs.com/sports/womens-soccer/roster/2025,High,,Forward,2030
McPherson College,Kansas Collegiate Athletic Conference,Arianna Diaz,So.,1366,18,17,USA,"Houston, Texas",,https://macbulldogs.com/sports/womens-soccer/stats/2025,https://macbulldogs.com/sports/womens-soccer/roster/2025,High,,Midfielder,2029
McPherson College,Kansas Collegiate Athletic Conference,Shelby Pronk,So.,622,16,0,USA,"Derby, Kansas",,https://macbulldogs.com/sports/womens-soccer/stats/2025,https://macbulldogs.com/sports/womens-soccer/roster/2025,High,,Midfielder,2029
McPherson College,Kansas Collegiate Athletic Conference,Courtney Wickham,Jr.,1117,18,18,USA,"Claremore, Oklahoma",,https://macbulldogs.com/sports/womens-soccer/stats/2025,https://macbulldogs.com/sports/womens-soccer/roster/2025,High,,Forward,2028
McPherson College,Kansas Collegiate Athletic Conference,Mackenzy Angle,So.,680,18,0,USA,"Wichita, Kansas",,https://macbulldogs.com/sports/womens-soccer/stats/2025,https://macbulldogs.com/sports/womens-soccer/roster/2025,High,,Forward,2029
McPherson College,Kansas Collegiate Athletic Conference,Allyson Harrison,Jr.,1336,18,18,USA,"Carrollton, Texas",,https://macbulldogs.com/sports/womens-soccer/stats/2025,https://macbulldogs.com/sports/womens-soccer/roster/2025,High,,Forward,2028
McPherson College,Kansas Collegiate Athletic Conference,Linci Leyva,Jr.,1426,17,16,USA,"Irvine, California",,https://macbulldogs.com/sports/womens-soccer/stats/2025,https://macbulldogs.com/sports/womens-soccer/roster/2025,High,,Defender,2028
McPherson College,Kansas Collegiate Athletic Conference,Mackenzie McNeil,Fr.,1417,17,16,USA,"Rossmoor, California",,https://macbulldogs.com/sports/womens-soccer/stats/2025,https://macbulldogs.com/sports/womens-soccer/roster/2025,High,,Defender,2030
McPherson College,Kansas Collegiate Athletic Conference,Aliza Adams,So.,35,1,0,USA,"Colorado Springs, Colorado",,https://macbulldogs.com/sports/womens-soccer/stats/2025,https://macbulldogs.com/sports/womens-soccer/roster/2025,High,,Goalkeeper,2029
McPherson College,Kansas Collegiate Athletic Conference,Chloe Guzman,So.,649,18,0,USA,"New Braunfels, Texas",,https://macbulldogs.com/sports/womens-soccer/stats/2025,https://macbulldogs.com/sports/womens-soccer/roster/2025,High,,Forward,2029
McPherson College,Kansas Collegiate Athletic Conference,Kennedy Halter,Fr.,223,4,2,USA,"Las Vegas, Nevada",,https://macbulldogs.com/sports/womens-soccer/stats/2025,https://macbulldogs.com/sports/womens-soccer/roster/2025,High,,Forward,2030
McPherson College,Kansas Collegiate Athletic Conference,Andrea Salas,Jr.,1408,18,18,USA,"Albuquerque, New Mexico",,https://macbulldogs.com/sports/womens-soccer/stats/2025,https://macbulldogs.com/sports/womens-soccer/roster/2025,High,,Midfielder,2028
McPherson College,Kansas Collegiate Athletic Conference,Elizabeth Scheuerman,Jr.,270,3,3,USA,"Wichita, Kansas",,https://macbulldogs.com/sports/womens-soccer/stats/2025,https://macbulldogs.com/sports/womens-soccer/roster/2025,High,,Goalkeeper,2028
McPherson College,Kansas Collegiate Athletic Conference,Emily Singletary,Fr.,1343,16,15,USA,"Leavenworth, Kansas",,https://macbulldogs.com/sports/womens-soccer/stats/2025,https://macbulldogs.com/sports/womens-soccer/roster/2025,High,,Goalkeeper,2030
McPherson College,Kansas Collegiate Athletic Conference,Courtney Ward,Sr.,1558,18,18,USA,"Venus, Texas",,https://macbulldogs.com/sports/womens-soccer/stats/2025,https://macbulldogs.com/sports/womens-soccer/roster/2025,High,,Defender,2027
McPherson College,Kansas Collegiate Athletic Conference,Chloe Williams,So.,57,2,0,USA,"Glenwood Springs, Colorado",,https://macbulldogs.com/sports/womens-soccer/stats/2025,https://macbulldogs.com/sports/womens-soccer/roster/2025,High,,Defender,2029
McPherson College,Kansas Collegiate Athletic Conference,Shelby Brown,Fr.,,,,USA,"Cleburne, Texas",,https://macbulldogs.com/sports/womens-soccer/stats/2025,https://macbulldogs.com/sports/womens-soccer/roster/2025,High,,Defender,2030
